,text,id,user,name,likes,retweet_count,date,source,location,sentiment
1905,New #TheGreatGatsby pics up on my Facebook page here: https://t.co/tvuOBCJUxU,330056304120967168,LeoDiCaprio,Leonardo DiCaprio,1643,1599,2013-05-02 20:28:49,Twitter Web Client,"Los Angeles, CA",1
1906,RT @ChristiesInc: The #11thHour auction w/@LeoDiCaprio features works donated by30 top artists to benefit #environment &amp; #wildlife 5/13…,329293290002317313,LeoDiCaprio,Leonardo DiCaprio,0,400,2013-04-30 17:56:52,Twitter Web Client,"Los Angeles, CA",1
1907,"Happy #EarthDay! Check out these great slideshows on Oceans, Water, Food &amp; Energy, it's all connected: http://t.co/51RQdV8Av7 @tcktcktck",326424607026458624,LeoDiCaprio,Leonardo DiCaprio,1466,1721,2013-04-22 19:57:45,Twitter Web Client,"Los Angeles, CA",1
1908,It's been a big year for #LGBT issues - I'm very proud to be at #GLAADAwards tonight to support their important work. http://t.co/Ii3Qgxfp4p,325786214819037184,LeoDiCaprio,Leonardo DiCaprio,1539,1160,2013-04-21 01:41:01,Twitter for iPhone,"Los Angeles, CA",1
1909,RT @GatsbyMovie: A little party never killed nobody. New trailer for #TheGreatGatsby starring @LeoDiCaprio and @TobeyMaguire: http://t.c ...,320313506689859584,LeoDiCaprio,Leonardo DiCaprio,0,3546,2013-04-05 23:14:25,Twitter for iPhone,"Los Angeles, CA",1
1910,RT @WildAid Sumatran #rhino prints believed found in Indonesia where animal thought to be #extinct http://t.co/iZEpWijS7o #SaveTheRhino,319167536472154112,LeoDiCaprio,Leonardo DiCaprio,829,1207,2013-04-02 19:20:45,Twitter Web Client,"Los Angeles, CA",-1
1911,"RT @Bioneers Large cities are introducing buildings w/ facades that eat smog, converting it to harmless particles. http://t.co/FlbOf1KVsc",318821847464570881,LeoDiCaprio,Leonardo DiCaprio,795,941,2013-04-01 20:27:06,Twitter Web Client,"Los Angeles, CA",1
1912,Stunning - photographer Sebastião Salgado captures the last wild places on earth: http://t.co/ADBIv9GWhN,318040647695233024,LeoDiCaprio,Leonardo DiCaprio,1079,1227,2013-03-30 16:42:53,Twitter Web Client,"Los Angeles, CA",1
1913,MT @thesorrybunny: [PHOTO]  http://t.co/0cqRNbSb0C #sorrybunny,317784866735411200,LeoDiCaprio,Leonardo DiCaprio,831,559,2013-03-29 23:46:31,Twitter for iPhone,"Los Angeles, CA",0
1914,Love what these @GetUNREAL guys are doing and their mission to #unjunk the world. http://t.co/lv94sS2w6c,317302189146140672,LeoDiCaprio,Leonardo DiCaprio,772,740,2013-03-28 15:48:31,Twitter for iPad,"Los Angeles, CA",1
1915,RT @HRC: PIC: The day there is marriage equality is the day we become more American #UnitedForMarriage http://t.co/7fpoaLaSWD,316712341251178496,LeoDiCaprio,Leonardo DiCaprio,0,2432,2013-03-27 00:44:41,Twitter for iPad,"Los Angeles, CA",1
1916,"RT @GatsbyMovie: ""Gatsby? What Gatsby?"" Welcome to the official Twitter page for #TheGreatGatsby - in theaters May 10th.",316711513182330880,LeoDiCaprio,Leonardo DiCaprio,0,1155,2013-03-27 00:41:23,Twitter for iPad,"Los Angeles, CA",1
1917,"RT @globalzero There are 17,000 of these on Earth. What if there were zero? http://t.co/0kCYOMf5hC  Please watch, RT &amp; #demandzero",316582455425511427,LeoDiCaprio,Leonardo DiCaprio,685,900,2013-03-26 16:08:33,Twitter Web Client,"Los Angeles, CA",0
1918,#Sharks on the line at #CITES Monday w/ trade votes that could seal their fate. Support &amp; RT @CITES4sharks TODAY http://t.co/iD2cTmVVp3,310668894387974144,LeoDiCaprio,Leonardo DiCaprio,821,1542,2013-03-10 08:30:11,Twitter Web Client,"Los Angeles, CA",0
1919,"RT @Carter_Roberts Thai PM said they would end the #ivory trade, now let's see clear timeframe &amp; plan for action. http://t.co/Yp2rov5fIy",308748061725835267,LeoDiCaprio,Leonardo DiCaprio,692,772,2013-03-05 01:17:28,Twitter Web Client,"Los Angeles, CA",1
1920,Thx to all 1.4 Million of you that called on #Thailand to end the #ivory trade @World_Wildlife &amp; @Avaaz  http://t.co/QbiIrjn7po,308718562741202944,LeoDiCaprio,Leonardo DiCaprio,1643,1980,2013-03-04 23:20:15,Twitter Web Client,"Los Angeles, CA",0
1921,RT @World_Wildlife You did it! #Thailand's prime minister vows to end #ivory trade; no clear timeline http://t.co/ZqblDaAsOU @nprnews,308710580502536192,LeoDiCaprio,Leonardo DiCaprio,852,990,2013-03-04 22:48:32,Twitter Web Client,"Los Angeles, CA",-1
1922,I posted a few #TheGreatGatsby photos on my #Facebook page - check it out. https://t.co/tvuOBCJUxU,308671016085889024,LeoDiCaprio,Leonardo DiCaprio,1093,900,2013-03-04 20:11:19,TweetDeck,"Los Angeles, CA",-1
1923,Join me to save #elephants. Let's get 1 M signatures to #KillTheTrade of ivory in #Thailand. Sign &amp; RT: http://t.co/x0cIyttg7s,307943157318946816,LeoDiCaprio,Leonardo DiCaprio,1118,2980,2013-03-02 19:59:04,Twitter Web Client,"Los Angeles, CA",0
1924,#Thailand considering ban on ivory trade. Let's push for a win at UN #CITES meeting now! Sign &amp; RT: http://t.co/x0cIyttg7s,307532423091081216,LeoDiCaprio,Leonardo DiCaprio,1123,2735,2013-03-01 16:46:57,Twitter Web Client,"Los Angeles, CA",1
1925,.@Avaaz has joined us in the fight to save #elephants! Pls sign to ban the bloody #ivory trade in #Thailand: http://t.co/F4oj0vsiSH,307296305863069696,LeoDiCaprio,Leonardo DiCaprio,924,1745,2013-03-01 01:08:43,Twitter Web Client,"Los Angeles, CA",-1
1926,RT @PBS: Battle for the Elephants airs on @pbs at 9/8c. Learn more about it in this blog post from @NatGeoNewsWatch: http://t.co/521ENaJUkl,306944009471926274,LeoDiCaprio,Leonardo DiCaprio,0,393,2013-02-28 01:48:49,Twitter Web Client,"Los Angeles, CA",1
1927,"Thx for all your help to save elephants! We have 500,000+ signatures. Can you help us get to 1 million? Pls RT. http://t.co/Ue2FQ2veBv",306561408919818240,LeoDiCaprio,Leonardo DiCaprio,2054,9484,2013-02-27 00:28:30,Twitter Web Client,"Los Angeles, CA",0
1928,.@World_Wildlife meets w/ Prime Minister of #Thailand tomorrow. Tell them to ban all sales of ivory now: Click &gt; http://t.co/Ue2FQ2veBv,306535527413329921,LeoDiCaprio,Leonardo DiCaprio,668,1000,2013-02-26 22:45:39,Twitter Web Client,"Los Angeles, CA",0
1929,"Thx @Mruff221 @iamjamiefoxx @alyssamilano @TobeyMaguire &amp; 500,000 of you, who signed tell Thailand to ban sales of ivory.#HandsOffMyParts",306529319000371200,LeoDiCaprio,Leonardo DiCaprio,659,633,2013-02-26 22:20:59,Twitter Web Client,"Los Angeles, CA",0
1930,It's time to end the illegal trade of ivory &amp; save the wild elephants. #handsoffmyparts http://t.co/DItJ4xbt,304261445665832960,LeoDiCaprio,Leonardo DiCaprio,20496,27210,2013-02-20 16:09:16,Twitter Web Client,"Los Angeles, CA",-1
1931,"10,000+ #Elephants killed each yr, tusks sold for ivory trinkets. Join me &amp; help save them. Click &gt; http://t.co/2TSpJCip #HandsOffMyParts",303545925220048897,LeoDiCaprio,Leonardo DiCaprio,1069,3053,2013-02-18 16:46:02,Twitter Web Client,"Los Angeles, CA",-1
1932,Blood Ivory: Shocking and sad article by @CarlSafina about elephants and the demand for their tusks http://t.co/2BfUTMNU,302160505060077569,LeoDiCaprio,Leonardo DiCaprio,841,1605,2013-02-14 21:00:52,Twitter Web Client,"Los Angeles, CA",-1
1933,RT @MatthewDalyWDC: AP: Kerry calls climate change a 'life-threatening issue' http://t.co/YsrAPHyw,294595857574162432,LeoDiCaprio,Leonardo DiCaprio,0,289,2013-01-25 00:01:40,Twitter Web Client,"Los Angeles, CA",0
1934,Less than 35k lions remain in the wild. Join @action4ifaw &amp; support listing them as endangered: http://t.co/YPVSP7D9 #helpafricanlions,293835840881324032,LeoDiCaprio,Leonardo DiCaprio,1110,2440,2013-01-22 21:41:38,Twitter Web Client,"Los Angeles, CA",-1
1935,"RT @nytimes: Scientists said 2012, the hottest year on record, was likely a foretaste of things to come: http://t.co/bOOvU7kn",288844814420680704,LeoDiCaprio,Leonardo DiCaprio,0,866,2013-01-09 03:09:04,Twitter Web Client,"Los Angeles, CA",0
1936,MT @WWF 's closing statement on UN #climate talks: People are ready for action on climate; 'World Leaders' are not http://t.co/SaGOT2Eu,278555143887265792,LeoDiCaprio,Leonardo DiCaprio,648,839,2012-12-11 17:41:36,Twitter Web Client,"Los Angeles, CA",1
1937,"Thx for asking @Lalaloveslulu. The #Antarctica sanctuary wasn't approved, but we have another chance next year. http://t.co/K6bYmmSa",274604360363814912,LeoDiCaprio,Leonardo DiCaprio,569,417,2012-11-30 20:02:36,Twitter Web Client,"Los Angeles, CA",0
1938,"Thx to ur signatures, Australia's #CoralSea is now a marine park! Add your name here to ensure it's well managed: http://t.co/nxDAtjLh",274578586302816256,LeoDiCaprio,Leonardo DiCaprio,664,779,2012-11-30 18:20:11,Twitter Web Client,"Los Angeles, CA",0
1939,"Need more evidence of #climate change? Check out @ChasingIce - http://t.co/UCNjIyIT. Incredible, breathtaking documentary",274215608869064704,LeoDiCaprio,Leonardo DiCaprio,1008,1525,2012-11-29 18:17:50,Twitter Web Client,"Los Angeles, CA",1
1940,RT @VibeMagazine: Good Morning! Rise &amp; #VIBE! Have you seen our year end cover w/ @kerrywashington @iamjamiefoxx &amp; @LeoDiCaprio? ...,273795358163881984,LeoDiCaprio,Leonardo DiCaprio,0,269,2012-11-28 14:27:54,Twitter for iPad,"Los Angeles, CA",1
1941,New #DjangoUnchained posters including me &amp; @iamjamiefoxx http://t.co/IYB7LnaM,268138594282131458,LeoDiCaprio,Leonardo DiCaprio,742,758,2012-11-12 23:49:57,Twitter Web Client,"Los Angeles, CA",1
1942,RT @ForestWhitaker: I voted early. Will you? #Vote http://t.co/ra4sIqoz,265566847624159232,LeoDiCaprio,Leonardo DiCaprio,0,184,2012-11-05 21:30:45,TweetDeck,"Los Angeles, CA",1
1943,"We asked, you answered. Tomorrow, we will all #Vote4Stuff. http://t.co/j6pyCIUO",265563623827570689,LeoDiCaprio,Leonardo DiCaprio,1141,1012,2012-11-05 21:17:56,TweetDeck,"Los Angeles, CA",0
1944,Our petition to protect #Antarctica's Oceans is over 1 million! Thx to all. Let's keep going: http://t.co/NrMEZikn @Avaaz,262224423719940097,LeoDiCaprio,Leonardo DiCaprio,663,1270,2012-10-27 16:09:09,Twitter Web Client,"Los Angeles, CA",0
1945,Our petition to protect #Antarctica's Oceans is over 1 million! Thx to all. Let's keep going: http://t.co/qCtZu0ap @Avazz,262222322528837632,LeoDiCaprio,Leonardo DiCaprio,465,593,2012-10-27 16:00:48,Twitter Web Client,"Los Angeles, CA",0
1946,RT @greenpeaceusa: Sign the petition and join @LeoDiCaprio to create the world's largest #marine reserve! http://t.co/UFFma0sl #antarcti ...,261598179701686273,LeoDiCaprio,Leonardo DiCaprio,0,551,2012-10-25 22:40:40,Twitter Web Client,"Los Angeles, CA",0
1947,Thanks @mruff221 @IanSomerhalder @LinkinPark @EthanSuplee @JonahHill for #Antarctica support. Almost at 1M! http://t.co/NrMEZikn,261592268450979842,LeoDiCaprio,Leonardo DiCaprio,524,499,2012-10-25 22:17:11,Twitter Web Client,"Los Angeles, CA",1
1948,#Antarctica's ocean could become the largest marine sanctuary in the world if we act now. @Avaaz http://t.co/NrMEZikn  @CCAMLR1,261188153115803649,LeoDiCaprio,Leonardo DiCaprio,541,1081,2012-10-24 19:31:23,Twitter Web Client,"Los Angeles, CA",0
1949,Let's build massive public pressure w @avaaz to create marine sanctuary &amp; defend #Antarctica oceans. Join me! http://t.co/NrMEZikn,260797222768226304,LeoDiCaprio,Leonardo DiCaprio,568,1442,2012-10-23 17:37:57,Twitter Web Client,"Los Angeles, CA",0
1950,Today is the LAST day to submit what YOU would vote for on Vote for Stuff. Watch this for how to submit: http://t.co/GGJZaok0 #Vote4Stuff,260413875286048768,LeoDiCaprio,Leonardo DiCaprio,612,488,2012-10-22 16:14:40,Twitter Web Client,"Los Angeles, CA",0
1951,New #DjangoUnchained trailer. Check it out. http://t.co/Kyla0QwJ,259375075244007424,LeoDiCaprio,Leonardo DiCaprio,710,1180,2012-10-19 19:26:51,Twitter for iPad,"Los Angeles, CA",1
1952,Congrats @FiskerAuto team. Well deserved. RT @FastCompany: Winners Of Co.Design's 2012 Innovation By Design Awards http://t.co/2o4TjBxs,258991325083488257,LeoDiCaprio,Leonardo DiCaprio,375,309,2012-10-18 18:01:58,Twitter Web Client,"Los Angeles, CA",0
1953,Question: Why protect Antarctica’s oceans? Answer: http://t.co/6AXUDhpp @Antarcticocean,258248642509541376,LeoDiCaprio,Leonardo DiCaprio,467,793,2012-10-16 16:50:49,Twitter Web Client,"Los Angeles, CA",0
1954,RT @Vote4Stuff: Thanks to @Mobli for supporting #Vote4Stuff! Have you uploaded your submission yet? What are you waiting for?! http://t. ...,255723764673818624,LeoDiCaprio,Leonardo DiCaprio,0,153,2012-10-09 17:37:51,TweetDeck,"Los Angeles, CA",1
1955,Elephants are being killed needlessly for their ivory at a shocking rate. Help @action4ifaw stop the slaughter: http://t.co/gqe1RJSM,254302495252295682,LeoDiCaprio,Leonardo DiCaprio,720,2098,2012-10-05 19:30:14,Twitter Web Client,"Los Angeles, CA",-1
1956,".@Vote4Stuff RT @upwell_us: 2012 is the year we #Vote4Stuff, like, um, the ocean! Watch the top-not-secret video: http://t.co/BiCm1SU1",253943784952459265,LeoDiCaprio,Leonardo DiCaprio,367,369,2012-10-04 19:44:51,Twitter for iPad,"Los Angeles, CA",1
1957,It’s Animal Action Week. Follow @action4ifaw Educate now to save elephants in the future: http://t.co/vma47X5R,253564292186648577,LeoDiCaprio,Leonardo DiCaprio,465,765,2012-10-03 18:36:52,Twitter Web Client,"Los Angeles, CA",1
1958,RT @Oceana: Victory!! Petition 44k of you signed to list great white sharks as endangered species urged NMFS to take next step! http://t ...,253521726804209664,LeoDiCaprio,Leonardo DiCaprio,0,253,2012-10-03 15:47:44,Twitter Web Client,"Los Angeles, CA",1
1959,We want to hear from YOU. Tell us the issues you care about in this November #election here - http://t.co/tP8XiZLS #Vote4Stuff,253171326980861953,LeoDiCaprio,Leonardo DiCaprio,387,381,2012-10-02 16:35:22,TweetDeck,"Los Angeles, CA",0
1960,If you could vote for anything - ANYTHING AT ALL - what would it be? #Vote4Stuff http://t.co/K9JqkVPh,252791088375529472,LeoDiCaprio,Leonardo DiCaprio,675,673,2012-10-01 15:24:26,Twitter Web Client,"Los Angeles, CA",0
1961,"At 4pm EDT, join #rhino experts from @WildAid @World_Wildlife to hear about solutions to poaching crisis http://t.co/KYlq3Csh",250298261682933760,LeoDiCaprio,Leonardo DiCaprio,394,526,2012-09-24 18:18:50,Twitter Web Client,"Los Angeles, CA",0
1962,"If you were wondering why I invested in @FiskerAuto, @BBCTopGear finds out - http://t.co/RYWFiCd9",249204886573551616,LeoDiCaprio,Leonardo DiCaprio,434,416,2012-09-21 17:54:09,Twitter for iPhone,"Los Angeles, CA",0
1963,#FollowTheFrog &amp; choose @RnfrstAlliance Certified products - good for people &amp; our planet! http://t.co/VOYxqhmj,248853180211941376,LeoDiCaprio,Leonardo DiCaprio,382,439,2012-09-20 18:36:36,Twitter Web Client,"Los Angeles, CA",1
1964,Australia's #CoralSea is home to 340 THREATENED species. Join me to protect this important place: http://t.co/2H0zdqVT @protectcoralsea,244130024377180160,LeoDiCaprio,Leonardo DiCaprio,553,1063,2012-09-07 17:48:28,Twitter Web Client,"Los Angeles, CA",1
1965,"RT @YaoMing: Bonding w/ Kinango, a 2-wk-old orphaned elephant whose mother was lost to poaching http://t.co/EClYlPUa",239107261035851776,LeoDiCaprio,Leonardo DiCaprio,0,362,2012-08-24 21:09:48,Twitter Web Client,"Los Angeles, CA",1
1966,"This #sharkweek, help protect great whites from extinction http://t.co/ezQwl6qc with @Oceana",235487886823264256,LeoDiCaprio,Leonardo DiCaprio,638,1479,2012-08-14 21:27:42,Twitter Web Client,"Los Angeles, CA",1
1967,"Grt news @World_Wildlife! Tiger numbers double in Nepal park
thanks protection of their habitat http://t.co/Bepu5tHF  #savetigersnow",235071785324924928,LeoDiCaprio,Leonardo DiCaprio,561,1053,2012-08-13 17:54:15,Twitter Web Client,"Los Angeles, CA",1
1968,RT @UnicefUSA: Are you a #GlobalCitizen? Take action &amp; join @TheBlackKeys @FooFighters @GlobalFestival - earn tickets: http://t.co/HSRoF949,233969182344105984,LeoDiCaprio,Leonardo DiCaprio,366,434,2012-08-10 16:52:54,Twitter Web Client,"Los Angeles, CA",1
1969,579 entries competing for $4m across 5 categories @ZFEP. Can’t wait to select the winners. http://t.co/VlALf8sK #zfep2013,231461712866459648,LeoDiCaprio,Leonardo DiCaprio,349,326,2012-08-03 18:49:07,Twitter Web Client,"Los Angeles, CA",0
1970,"Thanks Bill, appreciated. @billmckibben",230058655100313601,LeoDiCaprio,Leonardo DiCaprio,338,263,2012-07-30 21:53:52,Twitter Web Client,"Los Angeles, CA",1
1971,The 11th Hour is now. Grt article by @billmckibben: Global Warming's Terrifying New Math http://t.co/HFsHMONT via @rollingstone,230005308037140480,LeoDiCaprio,Leonardo DiCaprio,464,903,2012-07-30 18:21:53,Twitter Web Client,"Los Angeles, CA",-1
1972,Congrats to @FiskerAuto team! @Esquiremag names 2012 Karma 'most gorgeous' debut car of the year. #eco #award http://t.co/AQDVcmBZ,226385813603225600,LeoDiCaprio,Leonardo DiCaprio,368,399,2012-07-20 18:39:18,Twitter Web Client,"Los Angeles, CA",1
1973,I'm thrilled to announce a partnership with Henrik &amp; the folks at @FiskerAuto to cont. our shared vision for #sustainability.,220224452313616384,LeoDiCaprio,Leonardo DiCaprio,418,459,2012-07-03 18:36:15,Twitter Web Client,"Los Angeles, CA",1
1974,Important article about #BeloMonte dam in the Amazon &amp; indigenous tribes fight to protect their way of life. http://t.co/2EpgXFBx,219855840822312960,LeoDiCaprio,Leonardo DiCaprio,410,770,2012-07-02 18:11:31,Twitter Web Client,"Los Angeles, CA",1
1975,"RT @World_Wildlife: Gabon burns tons of ivory, sending message that illegal ivory trade &amp; poaching will not be tolerated http://t.co ...",218139267149479936,LeoDiCaprio,Leonardo DiCaprio,0,493,2012-06-28 00:30:28,Twitter Web Client,"Los Angeles, CA",-1
1976,#DateWithHistory winner Brittany leaves world leaders speechless with brave call for action at #rioplus20 http://t.co/e8xUeo01,216299348454146048,LeoDiCaprio,Leonardo DiCaprio,349,420,2012-06-22 22:39:17,Twitter Web Client,"Los Angeles, CA",1
1977,"""If we destroy our environment we destroy ourselves."" Wise words from Ted Turner. #rioplussocial",215124074073038850,LeoDiCaprio,Leonardo DiCaprio,887,2654,2012-06-19 16:49:10,Twitter Web Client,"Los Angeles, CA",1
1978,"It's World Oceans Day &amp; as I see it, we have 2 options - exploit &amp; destroy, or together we can protect it. http://t.co/b4aL66ee #saveoceans",211223723557134336,LeoDiCaprio,Leonardo DiCaprio,563,1400,2012-06-08 22:30:34,Twitter Web Client,"Los Angeles, CA",-1
1979,RT @mobli: New movie trailer by @LeoDiCaprio! #DjangoUnchained coming this Christmas! [WATCH TRAILER] http://t.co/dlTgUPfk Let us know w ...,211205206585782273,LeoDiCaprio,Leonardo DiCaprio,0,248,2012-06-08 21:16:59,Twitter Web Client,"Los Angeles, CA",1
1980,The official #DjangoUnchained trailer posted - check it out. http://t.co/iT00oBzl,210728375088709632,LeoDiCaprio,Leonardo DiCaprio,878,1647,2012-06-07 13:42:14,Twitter Web Client,"Los Angeles, CA",0
1981,Want to help your high school win $100k? Nominate 4 @ZFEP &amp; tell us how you would create a clean #energy future: http://t.co/FMbPbHNT,210429314896891904,LeoDiCaprio,Leonardo DiCaprio,320,331,2012-06-06 17:53:52,Twitter Web Client,"Los Angeles, CA",1
1982,Grt News!! RT @Oceana NY shark fin trade ban just passed committee! Thx 2 everyone for signing! http://t.co/lG04UAAV,210162056391966720,LeoDiCaprio,Leonardo DiCaprio,373,592,2012-06-06 00:11:53,Twitter Web Client,"Los Angeles, CA",0
